Significance Score
0.1854950627168402
0.08561515879370163
0.07548705631171605
0.07247131038163865
0.05282892981051507
0.048959167333867105
0.03736322391246331
0.02647451294368828
0.024152655457699502
0.01916199626367763
0.018214571657325873
0.01619962636776088
0.008046437149719764
0.007192420603149174
0.006204963971176936
0.004270082732852942
0.0031491860154790443
0.0
