Significance Score
0.2750322580645161
0.25588387096774196
0.1426967741935484
0.14263225806451613
0.11353548387096772
0.11189677419354838
0.011148387096774192
0.011148387096774192
0.010877419354838724
0.010877419354838724
0.01077419354838709
0.010348387096774181
0.008851612903225814
0.007935483870967718
0.007445161290322566
0.005716129032258066
0.004309677419354852
0.0019225806451612982
