Significance Score
0.27180645161290323
0.010877419354838703
0.008890322580645139
0.006154838709677401
0.005806451612903207
0.004116129032258065
0.004025806451612912
0.0021161290322580517
0.002103225806451592
0.001483870967741896
0.0011870967741935301
0.0008645161290322334
0.00042580645161288677
0.00034838709677417203
-0.0001290322580645209
-0.0001290322580645209
-0.0023612903225806448
-0.0023612903225806448
