Significance Score
0.34744516129032255
0.3129935483870968
0.24334193548387098
0.12002580645161291
0.10945806451612902
0.10078709677419355
0.05816774193548389
0.024554838709677416
0.024309677419354848
0.023690322580645164
0.023058064516129052
0.011277419354838714
0.009070967741935476
0.0022967741935483897
0.0010580645161290426
0.0
0.0
0.0
