Significance Score
0.2202193548387097
0.11349677419354838
0.09494193548387095
0.08055483870967743
0.06056774193548388
0.04009032258064517
0.035019354838709674
0.012748387096774194
0.008864516129032274
0.007264516129032261
0.004787096774193545
0.0018451612903225834
0.0016516129032258075
0.001329032258064522
0.0009806451612903166
0.0009290322580645327
0.000851612903225818
0.000606451612903225
