Significance Score
0.21590967741935482
0.1706709677419355
0.1347741935483871
0.11590967741935485
0.11056774193548388
0.10532903225806452
0.10496774193548389
0.08141935483870968
0.07619354838709677
0.07507096774193549
0.07507096774193549
0.06823225806451612
0.06761290322580643
0.06761290322580643
0.06678709677419353
0.06401290322580645
0.0628774193548387
0.032051612903225814
