LR,KNN,RF,GB,AB
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.8710852148579753,1.0,1.0,0.9484396200814112,0.9183531053733426
0.8735465116279071,1.0,1.0,0.945578231292517,0.9069111424541608
0.8619676945668135,1.0,1.0,0.946295037389531,0.9168413696715584
0.8751814223512336,1.0,1.0,0.9368998628257887,0.9061397318278052
0.8967971530249109,1.0,1.0,0.945578231292517,0.8967971530249109
