Significance Score
0.28731612903225806
0.008903225806451564
0.0054580645161289906
0.003238709677419327
0.00290322580645157
0.002077419354838672
0.0010967741935483666
0.0010322580645161007
0.0008387096774193026
0.0005935483870967206
0.00023225806451608876
0.00016774193548382276
-1.2903225806504271e-05
-0.0001290322580645653
-0.00037419354838713614
-0.0003870967741935849
-0.0013032258064516577
-0.0014709677419355138
