Significance Score
0.07255127467893427
0.06520989074180565
0.03252827295380489
0.02627947096032206
0.018880582710369954
0.01824803526931189
0.01393521180755225
0.01077247460226185
0.00789725896108875
0.0075330649798735164
0.0074755606670500515
0.007456392562775549
0.007283879624305179
0.006823845121717476
0.006766340808894022
0.00586543990799312
0.005827103699444147
0.005367069196856466
0.00527122867548403
0.004715353651523891
0.004331991566034155
0.0031627372052904223
0.0029135518497220626
0.002798543224075156
0.0026643664941537358
