Significance Score
0.11891891891891895
0.10427448725321067
0.06442399846655167
0.044604178646731864
0.04021468276787428
0.025570251102165997
0.023519263944795865
0.021832470768640987
0.01939812152578111
0.018324707686409814
0.017922177496645587
0.01523864289821738
0.014740272187080693
0.01249760398696571
0.008414797776499916
0.006459651140502209
0.004811194172896294
0.0040253018976423305
0.003910293271995402
0.0037569484377995123
0.0035844354993291192
0.0031244009967414275
0.0026643664941537358
0.0023193406172129726
0.00015334483419591206
