Significance Score
0.11819121447028427
0.05270025839793284
0.04373385012919899
0.03713178294573645
0.03554263565891473
0.03395348837209302
0.02660206718346254
0.02529715762273903
0.024741602067183475
0.024457364341085263
0.021279069767441882
0.01944444444444443
0.017958656330749355
0.017170542635658936
0.014444444444444449
0.01428940568475453
0.012002583979328175
0.01077519379844961
0.010387596899224827
0.00962532299741602
0.00948320413436693
0.008708010335917327
0.008152454780361761
0.0029328165374676862
0.0012273901808785514
